symbol,dst,weight
ISP.MI,SYDB.CO,1.5079094510431024
BMED.MI,ACA.PA,1.5077048306021104
CMBN.SW,SEB-A.ST,1.5066687871961268
SEB-A.ST,BCP.LS,1.5057347850220142
MING.OL,BAMI.MI,1.5055907654555831
HSBA.L,INVP.L,1.50538131519172
UCG.MI,SYDB.CO,1.504400883796556
EUROB.AT,DANSKE.CO,1.5043563297052591
BCGE.SW,A5G.IR,1.5042594181927569
MIL.WA,KOMB.PR,1.5041321415948217
BBVA.MC,ABN.AS,1.503260323336035
INVP.L,BCP.LS,1.5028937981266128
SAB.MC,RBI.VI,1.5025258494043252
BAMI.MI,DANSKE.CO,1.5024786194936182
MIL.WA,HSBA.L,1.5023156186207758
INVP.L,KBC.BR,1.501867468324386
UCG.MI,EFGN.SW,1.5015562187625002
BKT.MC,BMPS.MI,1.5006946958277294
EUROB.AT,CABK.MC,1.5000749882797035
BCGE.SW,DBK.DE,1.4996964641663846
SYDB.CO,BIRG.IR,1.4989930498566464
SHB-A.ST,BPE.MI,1.4986654924469365
BIRG.IR,RBI.VI,1.4982672230482366
VLK.AS,CABK.MC,1.4979324018281277
ALR.WA,BAER.SW,1.4978121253657135
A5G.IR,BMPS.MI,1.4975434122799929
SPL.WA,BAER.SW,1.4974425949928962
BAER.SW,JYSK.CO,1.4974422319513256
BKT.MC,MB.MI,1.4974401112251703
UBSG.SW,BAMI.MI,1.497153614424041
PKO.WA,BNP.PA,1.4966822614004145
SEB-A.ST,RBI.VI,1.496611118525804
BCGE.SW,SYDB.CO,1.4960681613390123
GLE.PA,A5G.IR,1.4955235670037288
PTSB.IR,KOMB.PR,1.4950997192217406
OSB.L,KBC.BR,1.4947159776465953
BPE.MI,CBK.DE,1.4947108918766507
EBS.VI,ALR.WA,1.4932466358387817
NONG.OL,BCP.LS,1.49306373450394
UBSG.SW,DANSKE.CO,1.492879871065552
CMBN.SW,DANSKE.CO,1.4928478440733022
ISP.MI,RBI.VI,1.4927165169858347
BCGE.SW,GLE.PA,1.4926805427671732
BAER.SW,TPEIR.AT,1.492501196266668
BKT.MC,NDA-SE.ST,1.492363942215637
FBK.MI,JYSK.CO,1.492314913923548
STB.L,SYDB.CO,1.4917390688287837
FBK.MI,ALR.WA,1.4916469973927375
MING.OL,SWED-A.ST,1.4912983094335013
MING.OL,SHB-A.ST,1.4912141387239628
PBB.DE,BCP.LS,1.4909264428482714
A5G.IR,CBK.DE,1.490897439309636
BNP.PA,EBS.VI,1.4908627172964997
SPL.WA,BNP.PA,1.4907855552400422
BAER.SW,OSB.L,1.4906985740379652
DBK.DE,JYSK.CO,1.4900231489496043
EUROB.AT,BBVA.MC,1.4889390932073543
BMPS.MI,SYDB.CO,1.4888706645881384
MB.MI,MBK.WA,1.4881446998780912
BAMI.MI,JYSK.CO,1.4879342542610678
BMPS.MI,DANSKE.CO,1.4877874530721014
BIRG.IR,BCP.LS,1.4877631839412042
BPE.MI,MBK.WA,1.4871448463123365
BPSO.MI,EBS.VI,1.4863787423127768
PBB.DE,DANSKE.CO,1.486049892541745
SAB.MC,ABN.AS,1.484425784953627
STB.L,FBK.MI,1.4843392741472363
BCVN.SW,PEO.WA,1.484218974272885
BMPS.MI,HSBA.L,1.483630404783336
GLE.PA,SWED-A.ST,1.4832280196033552
PBB.DE,NDA-SE.ST,1.4829755384168375
VLK.AS,BPE.MI,1.4826750106853972
MBK.WA,BPE.MI,1.482493463860696
SHB-A.ST,BBVA.MC,1.4817018949531593
SHB-A.ST,SAB.MC,1.481637304330266
BIRG.IR,HSBA.L,1.4814748413483427
RBI.VI,CABK.MC,1.4812675808103055
BMED.MI,MBK.WA,1.4807044024056442
JYSK.CO,MB.MI,1.4799785713929507
EFGN.SW,DANSKE.CO,1.4792000118566158
ISP.MI,CBK.DE,1.478290147954335
STAN.L,BCP.LS,1.4762233019833877
INGA.AS,BMPS.MI,1.4755769813651018
BAER.SW,MBK.WA,1.4752366109398969
NONG.OL,PEO.WA,1.4750554776144296
BCP.LS,MIL.WA,1.4750056164420688
BCGE.SW,BAER.SW,1.4744312658177674
SHB-A.ST,MING.OL,1.4743444191987094
PKO.WA,DANSKE.CO,1.4734050341433338
UBSG.SW,SYDB.CO,1.4728438468666254
BPE.MI,HSBA.L,1.4726478710039377
BARC.L,SAB.MC,1.4724952397821625
PBB.DE,BAER.SW,1.4724334600853757
SWED-A.ST,EBS.VI,1.4722629771090578
MIL.WA,GLE.PA,1.4722083702702478
UCG.MI,NDA-SE.ST,1.472165694974127
FBK.MI,BCP.LS,1.4720569822931115
GLE.PA,BIRG.IR,1.4720109554392296
ABN.AS,NDA-SE.ST,1.4719586945699608
RBI.VI,JYSK.CO,1.4719477239256502
HSBA.L,FBK.MI,1.4718726241623723
OSB.L,ALR.WA,1.4718185161209154
BBVA.MC,RBI.VI,1.4715058562714032
CBK.DE,SWED-A.ST,1.4707386096986186
BARC.L,PEO.WA,1.4705979311947597
BMED.MI,SYDB.CO,1.470024060460923
SHB-A.ST,HSBA.L,1.4697522032586343
BIRG.IR,BARC.L,1.4695303661998227
SAB.MC,MBK.WA,1.4694795901119602
BIRG.IR,MB.MI,1.4692833158191725
BCP.LS,BIRG.IR,1.4688715302362838
ING.WA,BPSO.MI,1.4677873726534387
EFGN.SW,JYSK.CO,1.4677457396725688
EFGN.SW,PEO.WA,1.4668857480575677
MING.OL,KBC.BR,1.4667942870330188
SHB-A.ST,BNP.PA,1.4667829056473412
BMPS.MI,BCP.LS,1.4667284954716406
PTSB.IR,FBK.MI,1.4662530801729008
LLOY.L,BMPS.MI,1.4658085914127896
STB.L,NDA-SE.ST,1.4655456252104602
BNP.PA,RBI.VI,1.465386700191196
SAB.MC,CBK.DE,1.465060032350507
STB.L,BBVA.MC,1.4647960098862438
FBK.MI,SYDB.CO,1.463534091267877
BARC.L,ACA.PA,1.4631829694365
EFGN.SW,SEB-A.ST,1.4629893248148271
FBK.MI,BIRG.IR,1.4627267898163163
BNP.PA,MBK.WA,1.462677136393407
EUROB.AT,MBK.WA,1.4621912009251885
MIL.WA,ABN.AS,1.461304477292954
BCVN.SW,BCP.LS,1.4611206704523645
BMPS.MI,NWG.L,1.460792794793508
SWED-A.ST,NWG.L,1.4606053182033314
BBVA.MC,CBK.DE,1.4600337495107838
CBK.DE,SEB-A.ST,1.4589328625235631
SPL.WA,UBSG.SW,1.4585854214037135
EUROB.AT,MB.MI,1.4584904374893282
NWG.L,NDA-SE.ST,1.4584751206868167
JYSK.CO,SHB-A.ST,1.4574624695867708
BCVN.SW,UBSG.SW,1.4573403373149656
UCG.MI,ABN.AS,1.4565378990084052
UBSG.SW,BKT.MC,1.453519211400367
NONG.OL,CABK.MC,1.451797928947217
BCVN.SW,EFGN.SW,1.4516386866108164
BAMI.MI,ALR.WA,1.4515283781522073
CMBN.SW,LLOY.L,1.4510223606885344
OSB.L,PEO.WA,1.450949224952521
STB.L,GLE.PA,1.4508781954123298
INVP.L,RBI.VI,1.4506710828483884
OSB.L,BKT.MC,1.4499882793195622
SAB.MC,SYDB.CO,1.449039463035552
EUROB.AT,ALR.WA,1.4487428690493842
PKO.WA,A5G.IR,1.4471651530262553
JYSK.CO,BPE.MI,1.4458103906228128
ETE.AT,BBVA.MC,1.4456123277063375
PBB.DE,BPSO.MI,1.443294394415628
ING.WA,DANSKE.CO,1.4432352263795334
EFGN.SW,CABK.MC,1.4429158569423048
NDA-SE.ST,EBS.VI,1.44271270015089
PEO.WA,BAER.SW,1.4426695593250185
BNP.PA,SWED-A.ST,1.441496754347559
PTSB.IR,GLE.PA,1.4413102883304347
BIRG.IR,NDA-SE.ST,1.4410970590568035
DBK.DE,BMPS.MI,1.4409204838986784
BARC.L,SPL.WA,1.4409102873327866
NONG.OL,MIL.WA,1.4405192941663856
TLV.RO,SPL.WA,1.4404814790068237
NWG.L,BMPS.MI,1.440275951401898
BCVN.SW,MIL.WA,1.4402278401379074
DBK.DE,MBK.WA,1.439769636215424
BRD.RO,SAB.MC,1.4396575290363052
SPL.WA,SAB.MC,1.4395150194897357
BIRG.IR,ALR.WA,1.4390929010404403
BMPS.MI,GLE.PA,1.4389655397193415
DBK.DE,PEO.WA,1.4376707115774154
INGA.AS,CBK.DE,1.4375360171288047
EFGN.SW,TPEIR.AT,1.4364059338597828
BCGE.SW,BARC.L,1.436327418362725
DBK.DE,NWG.L,1.436157182410616
CMBN.SW,BMPS.MI,1.4360412478959983
BPE.MI,SWED-A.ST,1.4355749950310497
SPL.WA,SEB-A.ST,1.4355366003832069
INGA.AS,PKO.WA,1.4346720575536722
BARC.L,A5G.IR,1.4345697526933467
TPEIR.AT,BNP.PA,1.4319737662777232
LLOY.L,INVP.L,1.4308641820847547
DNB.OL,A5G.IR,1.4306718356571626
EFGN.SW,ABN.AS,1.430572571809541
VONN.SW,UBSG.SW,1.4302938303741084
A5G.IR,ALR.WA,1.4300290167936092
ETE.AT,MBK.WA,1.429755714867499
PKO.WA,GLE.PA,1.429673295271875
ING.WA,HSBA.L,1.4296317592068657
RBI.VI,DANSKE.CO,1.4290229267528884
ING.WA,BPE.MI,1.428953882779152
KBC.BR,NDA-SE.ST,1.4281830638551944
UCG.MI,RBI.VI,1.428053954735541
SAB.MC,MB.MI,1.4279460943861384
KOMB.PR,BIRG.IR,1.4275743883652012
EFGN.SW,BAMI.MI,1.4268894123669535
BPSO.MI,STAN.L,1.4268011745961258
SPL.WA,GLE.PA,1.426231953156048
ING.WA,KBC.BR,1.4258626801041
BNP.PA,CBK.DE,1.4257060974370364
BRD.RO,EBS.VI,1.4256499954418822
SEB-A.ST,ACA.PA,1.4255539553587446
VLK.AS,BAMI.MI,1.4248851819952382
MING.OL,NDA-SE.ST,1.4245676119960358
EUROB.AT,SAN.MC,1.4245462920849972
BAER.SW,BAMI.MI,1.4244709541450815
GLE.PA,BAER.SW,1.4220997560302338
LLOY.L,SEB-A.ST,1.422035053221984
HSBA.L,ACA.PA,1.4219107240298996
OSB.L,GLE.PA,1.4217869862500103
CABK.MC,PEO.WA,1.4213408915389696
FBK.MI,NDA-SE.ST,1.4211716648115928
UBSG.SW,BPE.MI,1.4210465029649584
SEB-A.ST,BIRG.IR,1.4209576337617478
BARC.L,DANSKE.CO,1.420954823839788
UBSG.SW,EBS.VI,1.4206722902127993
SEB-A.ST,STAN.L,1.4202022936226169
BPSO.MI,ABN.AS,1.419667164328659
NWG.L,MBK.WA,1.419606165194193
PKO.WA,BKT.MC,1.41957830557657
NDA-SE.ST,BCP.LS,1.4189639468817898
NWG.L,OSB.L,1.4180275177868724
FBK.MI,BAER.SW,1.417802216225536
LLOY.L,DANSKE.CO,1.4166928374997243
HSBA.L,BIRG.IR,1.4165347659991403
EBS.VI,SWED-A.ST,1.4162476281174683
MBK.WA,BPSO.MI,1.415734729890203
OSB.L,MING.OL,1.4154423856724525
TPEIR.AT,SAB.MC,1.4153568381085395
CMBN.SW,NWG.L,1.4150064359964585
MING.OL,PEO.WA,1.4147871264901537
BAMI.MI,PEO.WA,1.4145400701552664
EFGN.SW,BPE.MI,1.4143803850725654
BAER.SW,MB.MI,1.4143681845684946
BPE.MI,RBI.VI,1.4136563159815827
TLV.RO,BARC.L,1.4129310972179785
GLE.PA,HSBA.L,1.4126759111479246
BCP.LS,MB.MI,1.4118923150618277
TPEIR.AT,DANSKE.CO,1.411835254886444
NONG.OL,STAN.L,1.4116499686113089
BCVN.SW,ISP.MI,1.4114719432927858
VLK.AS,ABN.AS,1.411462207838741
BAER.SW,BBVA.MC,1.411227340744604
DNB.OL,BMPS.MI,1.4111157372596248
MB.MI,NDA-SE.ST,1.4104241114463545
VONN.SW,GLE.PA,1.410220264440602
DBK.DE,ABN.AS,1.4099637617014924
NDA-SE.ST,NWG.L,1.4096326090250098
DBK.DE,PKO.WA,1.4094163972180358
BAER.SW,NWG.L,1.4087718311874513
VLK.AS,A5G.IR,1.4087638077786029
BCGE.SW,CBK.DE,1.4084240078680006
OSB.L,VONN.SW,1.407624121138809
DBK.DE,EFGN.SW,1.4072809128495831
BBVA.MC,NDA-SE.ST,1.4057561718784626
EBS.VI,ABN.AS,1.4050182792101609
NDA-SE.ST,ABN.AS,1.4043953897442585
BCGE.SW,INGA.AS,1.4034787686626813
GLE.PA,RBI.VI,1.4032144601312986
DANSKE.CO,SHB-A.ST,1.4031521956268906
MIL.WA,BBVA.MC,1.4026942178500807
ISP.MI,NWG.L,1.4015986443503674
LLOY.L,STB.L,1.4010963043768607
MING.OL,RBI.VI,1.40089604141693
OSB.L,SYDB.CO,1.3995197495543277
CABK.MC,NWG.L,1.3992628451418456
TLV.RO,RBI.VI,1.39899658033569
TLV.RO,NDA-SE.ST,1.397540484479047
MING.OL,HSBA.L,1.3975292126335157
ING.WA,EFGN.SW,1.3971075978508969
PBB.DE,RBI.VI,1.3967888263040156
SYDB.CO,LLOY.L,1.3964164675975217
BKT.MC,MBK.WA,1.3961127205855033
NDA-SE.ST,BIRG.IR,1.395766385088793
EFGN.SW,ACA.PA,1.395362099891144
ING.WA,GLE.PA,1.3947406276516383
DBK.DE,SPL.WA,1.3939915660608933
BCP.LS,PEO.WA,1.393978825123437
A5G.IR,MIL.WA,1.3921375045372155
SAB.MC,PEO.WA,1.39192969846359
PEO.WA,SEB-A.ST,1.3919183920774527
BAMI.MI,RBI.VI,1.3915986078913722
STAN.L,NDA-SE.ST,1.3907778592133644
BAMI.MI,HSBA.L,1.3906693039591635
RBI.VI,SYDB.CO,1.3904879478529442
ACA.PA,NWG.L,1.3902448962672147
STAN.L,ABN.AS,1.3900164135294129
DNB.OL,INGA.AS,1.3896391090430005
ALR.WA,DANSKE.CO,1.3889467898742884
ING.WA,ABN.AS,1.3889374988182188
MBK.WA,UBSG.SW,1.3889206954137137
ING.WA,BIRG.IR,1.3885322038067331
INVP.L,ING.WA,1.3882774709247483
BCVN.SW,BAMI.MI,1.3879613864643408
KBC.BR,UBSG.SW,1.3879119773556916
BPSO.MI,NWG.L,1.387820893604048
VONN.SW,LLOY.L,1.3876165991465248
PKO.WA,KOMB.PR,1.3874740335530442
STAN.L,BMPS.MI,1.3874571207553994
UBSG.SW,SPL.WA,1.3873333914716066
CBK.DE,UBSG.SW,1.3872633914431125
A5G.IR,UBSG.SW,1.3871257239279895
CABK.MC,HSBA.L,1.3867390407755955
NDA-SE.ST,HSBA.L,1.3867321539603976
SHB-A.ST,BIRG.IR,1.3866004276022494
BPE.MI,SYDB.CO,1.386314192041895
BMED.MI,HSBA.L,1.3863117071738698
HSBA.L,LLOY.L,1.3862830346085298
KOMB.PR,BPE.MI,1.3861548291298371
ALR.WA,EUROB.AT,1.3859484815291467
PEO.WA,BCP.LS,1.3859097041485189
SYDB.CO,MBK.WA,1.385894385021046
ABN.AS,HSBA.L,1.3858907695251763
SAN.MC,HSBA.L,1.3847166855138968
BARC.L,EUROB.AT,1.3845559539112933
EUROB.AT,BNP.PA,1.384078543431832
NONG.OL,SAN.MC,1.3839035653648608
VONN.SW,STAN.L,1.3835231009947415
INVP.L,BPE.MI,1.383451688554208
HSBA.L,EUROB.AT,1.382691296288838
BPE.MI,SEB-A.ST,1.382594651132492
INGA.AS,STAN.L,1.3822478582366142
INVP.L,BBVA.MC,1.382051263331778
MING.OL,ALR.WA,1.381949503260384
SAN.MC,NDA-SE.ST,1.3816944472686483
MBK.WA,MB.MI,1.3814969184022303
TLV.RO,PKO.WA,1.3810687708856018
KOMB.PR,NDA-SE.ST,1.380869804904142
HSBA.L,MBK.WA,1.3807347131809071
HSBA.L,PEO.WA,1.380425246034359
KOMB.PR,HSBA.L,1.3803263473540934
VONN.SW,NONG.OL,1.379666473969422
LLOY.L,EBS.VI,1.3795756517014128
ALR.WA,BCP.LS,1.3794890090941514
VONN.SW,BCP.LS,1.379416745521463
GLE.PA,NWG.L,1.3790718269905906
EUROB.AT,SYDB.CO,1.3789112409570197
NWG.L,ABN.AS,1.378641972909361
VLK.AS,EUROB.AT,1.378520046701659
MBK.WA,DANSKE.CO,1.3776985282462315
BCP.LS,EFGN.SW,1.3775870043647165
UBSG.SW,VLK.AS,1.3772564017149196
MIL.WA,BPSO.MI,1.3768619614062998
LLOY.L,BKT.MC,1.3765779120350727
BAER.SW,SYDB.CO,1.3764205915909415
JYSK.CO,RBI.VI,1.3763998470616785
ISP.MI,JYSK.CO,1.3761899974007197
TLV.RO,SWED-A.ST,1.3760850110270195
BMED.MI,NWG.L,1.3760465693143509
BARC.L,EBS.VI,1.375640239767003
BAMI.MI,NWG.L,1.3754135378377952
ETE.AT,BNP.PA,1.3748663821374183
PTSB.IR,CABK.MC,1.3746050017575595
A5G.IR,FBK.MI,1.3745943379559524
STB.L,ETE.AT,1.3741738870264844
ALR.WA,BNP.PA,1.3739650504239882
BAER.SW,VONN.SW,1.373901873855546
ABN.AS,EFGN.SW,1.372878048071232
NDA-SE.ST,BAER.SW,1.3724803938603158
LLOY.L,EFGN.SW,1.3719409859708978
MING.OL,BPE.MI,1.3713390463777173
BIRG.IR,MBK.WA,1.3710657220422875
ING.WA,BKT.MC,1.3709021297610455
CBK.DE,NWG.L,1.3706291681328524
HSBA.L,NDA-SE.ST,1.370453142260236
FBK.MI,PKO.WA,1.3698974573671492
BCVN.SW,RBI.VI,1.3695138988416788
MING.OL,EFGN.SW,1.3691462229882103
OSB.L,BMPS.MI,1.3690994541457429
MING.OL,INGA.AS,1.368909232340029
BMPS.MI,JYSK.CO,1.3678426246842854
LLOY.L,BIRG.IR,1.366920902520553
SYDB.CO,MB.MI,1.3666317248230782
ING.WA,SYDB.CO,1.3664553564400763
NONG.OL,BNP.PA,1.366211229760664
EUROB.AT,ING.WA,1.3660522935146169
NONG.OL,INGA.AS,1.365889116993675
MBK.WA,SEB-A.ST,1.3657704572868632
KOMB.PR,BNP.PA,1.3655501633467406
BARC.L,SWED-A.ST,1.3653576144361723
MIL.WA,NWG.L,1.3651735063680743
ETE.AT,ALR.WA,1.3648963571193176
SAN.MC,PEO.WA,1.3648644247857868
TPEIR.AT,ING.WA,1.3646685860145502
HSBA.L,RBI.VI,1.3640236677855
STAN.L,RBI.VI,1.363170980489676
LLOY.L,BAER.SW,1.3619799009294349
OSB.L,MB.MI,1.361366684924998
STB.L,SWED-A.ST,1.3609359344153762
KBC.BR,HSBA.L,1.3606291904370351
BKT.MC,PEO.WA,1.3602987586532695
TLV.RO,ETE.AT,1.3598513825595182
BAER.SW,BPE.MI,1.359715202512101
MBK.WA,SYDB.CO,1.3590874078481674
INVP.L,DANSKE.CO,1.3583389271734023
PKO.WA,BCP.LS,1.3580802225251145
UCG.MI,NWG.L,1.3577407854759456
BMPS.MI,MBK.WA,1.3576521471348864
VLK.AS,BPSO.MI,1.3572649628441855
CBG.L,OSB.L,1.3567399241047422
ETE.AT,GLE.PA,1.3562759579179882
UBSG.SW,OSB.L,1.3559424205690394
PTSB.IR,BAMI.MI,1.355410959516447
ABN.AS,MIL.WA,1.3539157478543136
NWG.L,BCP.LS,1.3539134292604642
ING.WA,INVP.L,1.3538540230556633
NWG.L,SEB-A.ST,1.3532668228155929
CABK.MC,SYDB.CO,1.3532490697443031
CMBN.SW,BAER.SW,1.3531228082623945
INVP.L,CABK.MC,1.352787511273805
HSBA.L,BBVA.MC,1.352388118937346
SYDB.CO,BMPS.MI,1.3523573852686763
CABK.MC,CBK.DE,1.3521313864184068
BAER.SW,NDA-SE.ST,1.3514490848419356
SYDB.CO,RBI.VI,1.351049904754744
EFGN.SW,PKO.WA,1.3509057703899174
INVP.L,ALR.WA,1.350823038942435
BAMI.MI,NDA-SE.ST,1.3502362326520614
BCVN.SW,BBVA.MC,1.3500169413151748
MBK.WA,ABN.AS,1.3500068728364985
NONG.OL,NDA-SE.ST,1.349382494098776
ISP.MI,EFGN.SW,1.3483029466454357
LLOY.L,BCP.LS,1.3482728397722454
BARC.L,BCP.LS,1.3478751401169924
ALR.WA,BPSO.MI,1.3475564767608053
PEO.WA,DANSKE.CO,1.3474722455442216
NONG.OL,BPE.MI,1.347305984085842
KOMB.PR,UBSG.SW,1.3467516612817227
OSB.L,CMBN.SW,1.346681940738351
TPEIR.AT,BBVA.MC,1.3465456400987197
HSBA.L,ABN.AS,1.3463223168004432
PKO.WA,ETE.AT,1.3455925285540375
KBC.BR,NWG.L,1.3450006931324296
EUROB.AT,NDA-SE.ST,1.344337869448342
BMPS.MI,EBS.VI,1.3438925001895303
PEO.WA,BNP.PA,1.3438420524767145
KOMB.PR,ABN.AS,1.343283371347906
NWG.L,INVP.L,1.3423921641220051
VLK.AS,DANSKE.CO,1.3423004281739823
ABN.AS,SWED-A.ST,1.3418586958085557
BAER.SW,EBS.VI,1.3413055959192852
SWED-A.ST,PEO.WA,1.3411081997734755
BMED.MI,PEO.WA,1.339184660464687
EBS.VI,NDA-SE.ST,1.3390946363388618
TPEIR.AT,CABK.MC,1.3387012004209886
BCGE.SW,UBSG.SW,1.3374998850532158
PKO.WA,SAB.MC,1.33450821214675
DNB.OL,BAER.SW,1.3336691257817197
VLK.AS,NDA-SE.ST,1.3334642547926714
BPSO.MI,EFGN.SW,1.3333180880439457
UBSG.SW,JYSK.CO,1.333248446739528
PEO.WA,BPSO.MI,1.3325647085628531
CMBN.SW,BCP.LS,1.3321311556333957
BCVN.SW,LLOY.L,1.3321177127448356
TPEIR.AT,SAN.MC,1.33188582528772
MING.OL,CMBN.SW,1.33180583557541
CMBN.SW,BARC.L,1.3308416733800346
MIL.WA,EUROB.AT,1.3302334355787993
PBB.DE,BPE.MI,1.3291484399732392
PTSB.IR,OSB.L,1.3290797142944926
BAER.SW,SWED-A.ST,1.3290544880377424
MB.MI,LLOY.L,1.3284377733435573
DNB.OL,ALR.WA,1.328342184777031
INVP.L,NDA-SE.ST,1.3277767696661706
ALR.WA,BPE.MI,1.3271991686188178
FBK.MI,KOMB.PR,1.3271791868922782
SPL.WA,A5G.IR,1.3267769848884765
VONN.SW,BPE.MI,1.3265960303398294
BCVN.SW,ACA.PA,1.326173605408454
INGA.AS,PEO.WA,1.3257749578375029
PEO.WA,GLE.PA,1.325694720988699
BMPS.MI,RBI.VI,1.325096069273461
TPEIR.AT,JYSK.CO,1.325042448583836
UBSG.SW,SWED-A.ST,1.324144280467612
MIL.WA,BNP.PA,1.3241271672118236
INVP.L,BIRG.IR,1.3240439408035602
BMED.MI,EUROB.AT,1.3231378100218338
GLE.PA,LLOY.L,1.323069386881359
ING.WA,NWG.L,1.3229701249664023
TLV.RO,DANSKE.CO,1.3225942727523765
MB.MI,SYDB.CO,1.3220050923406446
TLV.RO,BKT.MC,1.3216310187888425
BNP.PA,STAN.L,1.3215412787583811
BMPS.MI,SWED-A.ST,1.3215205672805246
BCGE.SW,BMPS.MI,1.3214772906868872
BBVA.MC,ALR.WA,1.3213149241781237
BARC.L,OSB.L,1.3209063769031348
EUROB.AT,BPE.MI,1.3198943594242192
BAER.SW,A5G.IR,1.3197151375045062
BCVN.SW,VLK.AS,1.3195643517322664
DANSKE.CO,RBI.VI,1.3194179025614985
LLOY.L,CBG.L,1.3190193057449635
BNP.PA,SYDB.CO,1.318741830413424
SYDB.CO,UBSG.SW,1.318380723402662
BCGE.SW,CABK.MC,1.3179929521663014
STB.L,HSBA.L,1.3176548528597378
ACA.PA,INVP.L,1.31756690036442
SWED-A.ST,ACA.PA,1.3175414547191258
CBG.L,DNB.OL,1.3166824149940106
BRD.RO,BMED.MI,1.3161987335899066
STAN.L,BIRG.IR,1.3152847025328254
BIRG.IR,CBK.DE,1.3150540868345204
NONG.OL,SAB.MC,1.3147173556741694
KOMB.PR,EFGN.SW,1.3136394654529582
ACA.PA,HSBA.L,1.3127671705125232
SWED-A.ST,BMPS.MI,1.3125159426639683
RBI.VI,KOMB.PR,1.3120184642870034
UCG.MI,HSBA.L,1.3111662849921626
UCG.MI,STAN.L,1.310718177644102
RBI.VI,HSBA.L,1.3105397295857468
PBB.DE,CABK.MC,1.3101399968662426
DANSKE.CO,NWG.L,1.309819592535929
PEO.WA,HSBA.L,1.309769177064041
NONG.OL,KOMB.PR,1.3094934143392996
BNP.PA,HSBA.L,1.3094431944196423
NDA-SE.ST,RBI.VI,1.308333153591236
NWG.L,BAER.SW,1.3082120843014986
ISP.MI,UBSG.SW,1.3081643211212397
OSB.L,UCG.MI,1.3071072726596995
BRD.RO,BAMI.MI,1.3064091304844538
ALR.WA,HSBA.L,1.3060415319416894
DANSKE.CO,MBK.WA,1.3059120507283646
DNB.OL,PEO.WA,1.3054241880202744
ABN.AS,NWG.L,1.3053269442220263
SAN.MC,INVP.L,1.3051642150395588
PKO.WA,BPSO.MI,1.3049299358073545
BMED.MI,BIRG.IR,1.3047676967388322
FBK.MI,ACA.PA,1.304556973169432
PEO.WA,BPE.MI,1.304271567359501
EFGN.SW,BBVA.MC,1.303996717985911
UBSG.SW,BCP.LS,1.303930438077345
BPSO.MI,RBI.VI,1.3034630563772778
EBS.VI,ING.WA,1.3034479227528752
TPEIR.AT,GLE.PA,1.303424988451476
TLV.RO,BNP.PA,1.303222385169876
MBK.WA,BIRG.IR,1.3027151900467704
SAN.MC,BAER.SW,1.3026030140812537
A5G.IR,PKO.WA,1.3014991974492165
BCGE.SW,SEB-A.ST,1.3011492565543443
PTSB.IR,KBC.BR,1.3011421003444317
SPL.WA,DANSKE.CO,1.3008994504396425
ING.WA,EUROB.AT,1.300094312855934
DNB.OL,EBS.VI,1.2995417531372515
NWG.L,A5G.IR,1.2995221869346605
BMED.MI,BAER.SW,1.2994700526744798
PEO.WA,SWED-A.ST,1.2974424266583433
MING.OL,BNP.PA,1.2960976445945844
UBSG.SW,GLE.PA,1.2957643260271945
BCGE.SW,BIRG.IR,1.2953750051667785
SWED-A.ST,MBK.WA,1.2952148645613697
BNP.PA,BCP.LS,1.2947678815599624
BKT.MC,RBI.VI,1.2945395173893584
EBS.VI,HSBA.L,1.2944508980707243
HSBA.L,SYDB.CO,1.2938598550619531
ALR.WA,SYDB.CO,1.2932270227272338
BNP.PA,LLOY.L,1.292627777887552
EBS.VI,EFGN.SW,1.292567513275496
SEB-A.ST,MBK.WA,1.292372799527474
OSB.L,ISP.MI,1.2917031526303826
BCP.LS,CBK.DE,1.2911398504880325
BAER.SW,DANSKE.CO,1.2909727465762018
PTSB.IR,SHB-A.ST,1.290538840946541
BBVA.MC,NWG.L,1.2901870735851824
STB.L,BKT.MC,1.289984589606957
ING.WA,BAER.SW,1.2898448865517125
ING.WA,TPEIR.AT,1.288958900396841
INGA.AS,NWG.L,1.288938882964472
INGA.AS,EFGN.SW,1.288538166518158
FBK.MI,VLK.AS,1.2884925128586484
PTSB.IR,ABN.AS,1.2868235927483087
LLOY.L,SWED-A.ST,1.2866156294877964
MIL.WA,SAB.MC,1.286207545850101
INVP.L,MBK.WA,1.2861471534236224
CABK.MC,MIL.WA,1.28533086734043
UCG.MI,UBSG.SW,1.2848189681650044
VONN.SW,HSBA.L,1.284657274768832
TLV.RO,BBVA.MC,1.283935363306711
PBB.DE,UBSG.SW,1.2833342720293246
DANSKE.CO,UBSG.SW,1.282784162146576
ETE.AT,STAN.L,1.281451462880001
NDA-SE.ST,MBK.WA,1.2809437150512362
SAB.MC,DNB.OL,1.280903157168401
MIL.WA,BAMI.MI,1.2806763659854212
VONN.SW,MB.MI,1.2802776942964331
TPEIR.AT,MB.MI,1.2801021839216198
EUROB.AT,STAN.L,1.2800550820520549
BARC.L,JYSK.CO,1.2800112340848169
ABN.AS,PEO.WA,1.2798111979508395
TLV.RO,TPEIR.AT,1.2796207606717505
NWG.L,PEO.WA,1.2795175888658727
CBK.DE,BARC.L,1.2791169905692563
CABK.MC,SPL.WA,1.2788632289605486
BAER.SW,ETE.AT,1.2775970325754713
CBK.DE,PEO.WA,1.2775917302194864
